status,supplierArticle,incomeId,techSize,warehouseName,dateClose,barcode,number,totalPrice,nmId,date,lastChangeDate,quantity 
,VC010,672465,104,Подольск2,2020-03-01T22:55:00,5021464154226,M-Mos00271074,3777,11339545,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC010,672465,116,Подольск2,2020-03-01T22:55:00,5021464154240,M-Mos00271074,3777,11339545,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC010,672465,98,Подольск2,2020-03-01T22:55:00,5021464154219,M-Mos00271074,3777,11339545,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC017,672465,104,Подольск2,2020-03-01T22:55:00,5021464153298,M-Mos00271074,5997,11339546,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC022,672465,92,Подольск2,2020-03-01T22:55:00,5021464155155,M-Mos00271074,4377,11339547,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC063,672465,140,Подольск2,2020-03-01T22:55:00,5021464159610,M-Mos00271074,2997,11339549,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC079,672465,104,Подольск2,2020-03-01T22:55:00,5021464159061,M-Mos00271074,3493,11339550,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VC087,672465,104,Подольск2,2020-03-01T22:55:00,5021464158347,M-Mos00271074,3493,11339551,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VC087,672465,116,Подольск2,2020-03-01T22:55:00,5021464158361,M-Mos00271074,3493,11339551,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VC090,672465,104,Подольск2,2020-03-01T22:55:00,5021464157968,M-Mos00271074,3493,11339552,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VC110,672465,98,Подольск2,2020-03-01T22:55:00,5021464166892,M-Mos00271074,4495,11339553,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC121,672465,80,Подольск2,2020-03-01T22:55:00,5021464166960,M-Mos00271074,1995,11339554,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC134,672465,104,Подольск2,2020-03-01T22:55:00,5021464170585,M-Mos00271074,5495,11339556,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC167,672465,92,Подольск2,2020-03-01T22:55:00,5021464164485,M-Mos00271074,5397,11339559,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC196,672465,116,Подольск2,2020-03-01T22:55:00,5021464165192,M-Mos00271074,4995,11339562,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC246,672465,86,Подольск2,2020-03-01T22:55:00,5021464180829,M-Mos00271074,4077,11339564,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC321,672465,98,Подольск2,2020-03-01T22:55:00,5021464186081,M-Mos00271074,6295,11339569,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC405,672465,140,Подольск2,2020-03-01T22:55:00,5021462278269,M-Mos00271074,1995,11339572,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC405,672465,98,Подольск2,2020-03-01T22:55:00,5021462277743,M-Mos00271074,1995,11339572,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC618,672465,122,Подольск2,2020-03-01T22:55:00,5021464014230,M-Mos00271074,7497,11339576,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC952,672465,80,Подольск2,2020-03-01T22:55:00,5021462373735,M-Mos00271074,5198,11339578,2020-03-01T00:00:00,2020-03-01T23:03:38.753,2
,VC952,672465,86,Подольск2,2020-03-01T22:55:00,5021462374282,M-Mos00271074,5198,11339578,2020-03-01T00:00:00,2020-03-01T23:03:38.753,2
,VD008,672465,92,Подольск2,2020-03-01T22:55:00,5021462395690,M-Mos00271074,5495,11339580,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VD032,672465,104,Подольск2,2020-03-01T22:55:00,5021462415572,M-Mos00271074,7497,11339583,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD032,672465,110,Подольск2,2020-03-01T22:55:00,5021462415589,M-Mos00271074,7497,11339583,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD075,672465,98,Подольск2,2020-03-01T22:55:00,5021462434221,M-Mos00271074,6597,11339586,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD447,672465,140,Подольск2,2020-03-01T22:55:00,5021462228219,M-Mos00271074,3913,11339587,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VD465,672465,128,Подольск2,2020-03-01T22:55:00,9781845316013,M-Mos00271074,7797,11339588,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD467,672465,104,Подольск2,2020-03-01T22:55:00,5021464203146,M-Mos00271074,3777,11339589,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD467,672465,110,Подольск2,2020-03-01T22:55:00,5021464203153,M-Mos00271074,3777,11339589,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD483,672465,104,Подольск2,2020-03-01T22:55:00,5021465470516,M-Mos00271074,5877,11339594,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD483,672465,128,Подольск2,2020-03-01T22:55:00,5021465470820,M-Mos00271074,6297,11339594,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD484,672465,80,Подольск2,2020-03-01T22:55:00,5036278001963,M-Mos00271074,5277,11339595,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD659,672465,74,Подольск2,2020-03-01T22:55:00,5021464112752,M-Mos00271074,5397,11339598,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD659,672465,92,Подольск2,2020-03-01T22:55:00,5021464112783,M-Mos00271074,5397,11339598,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VE108,672465,86,Подольск2,2020-03-01T22:55:00,5021462095439,M-Mos00271074,4995,11339600,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC618,672465,116,Подольск2,2020-03-01T22:55:00,5021464014223,M-Mos00271074,6897,11339576,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC625,672465,110,Подольск2,2020-03-01T22:55:00,5021462174882,M-Mos00271074,5697,11339577,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC625,672465,128,Подольск2,2020-03-01T22:55:00,5021462174936,M-Mos00271074,6297,11339577,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD022,672465,98,Подольск2,2020-03-01T22:55:00,5021462427452,M-Mos00271074,5495,11339582,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VD032,672465,128,Подольск2,2020-03-01T22:55:00,5021462415619,M-Mos00271074,7497,11339583,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD072,672465,104,Подольск2,2020-03-01T22:55:00,5021462422969,M-Mos00271074,6597,11339585,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD447,672465,134,Подольск2,2020-03-01T22:55:00,5021462228158,M-Mos00271074,3913,11339587,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VD465,672465,80,Подольск2,2020-03-01T22:55:00,5021462100508,M-Mos00271074,6597,11339588,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD483,672465,140,Подольск2,2020-03-01T22:55:00,5021465470844,M-Mos00271074,6297,11339594,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD483,672465,92,Подольск2,2020-03-01T22:55:00,5021465470493,M-Mos00271074,5277,11339594,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD623,672465,80,Подольск2,2020-03-01T22:55:00,5021464104931,M-Mos00271074,5997,11339597,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VE062,672465,104,Подольск2,2020-03-01T22:55:00,5021464176570,M-Mos00271074,2793,11339599,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VE062,672465,140,Подольск2,2020-03-01T22:55:00,5021464176686,M-Mos00271074,2793,11339599,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VE062,672465,92,Подольск2,2020-03-01T22:55:00,5021464176556,M-Mos00271074,2793,11339599,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VE062,672465,98,Подольск2,2020-03-01T22:55:00,5021464176563,M-Mos00271074,2793,11339599,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VE108,672465,128,Подольск2,2020-03-01T22:55:00,5021462095514,M-Mos00271074,4995,11339600,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VE133,672465,122,Подольск2,2020-03-01T22:55:00,9781408410172,M-Mos00271074,1995,11339602,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VE291,672465,122,Подольск2,2020-03-01T22:55:00,5021464175641,M-Mos00271074,2795,11339603,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VE299,672465,104,Подольск2,2020-03-01T22:55:00,5021464155605,M-Mos00271074,5577,11339604,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VE300,672465,92,Подольск2,2020-03-01T22:55:00,5021464182175,M-Mos00271074,5697,11339605,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD447,672465,116,Подольск2,2020-03-01T22:55:00,5050048023740,M-Mos00271074,3493,11339587,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VD465,672465,92,Подольск2,2020-03-01T22:55:00,5021462100577,M-Mos00271074,6597,11339588,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD467,672465,134,Подольск2,2020-03-01T22:55:00,5021464203740,M-Mos00271074,4077,11339589,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD482,672465,86,Подольск2,2020-03-01T22:55:00,5021465464409,M-Mos00271074,6297,11339593,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD484,672465,116,Подольск2,2020-03-01T22:55:00,5021465470318,M-Mos00271074,5877,11339595,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD484,672465,86,Подольск2,2020-03-01T22:55:00,5021465470127,M-Mos00271074,5277,11339595,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VE130,672465,134,Подольск2,2020-03-01T22:55:00,5021465537196,M-Mos00271074,6297,11339601,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VE291,672465,104,Подольск2,2020-03-01T22:55:00,5021464175610,M-Mos00271074,2495,11339603,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VE291,672465,92,Подольск2,2020-03-01T22:55:00,5021464175597,M-Mos00271074,2295,11339603,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VE291,672465,98,Подольск2,2020-03-01T22:55:00,5021464175603,M-Mos00271074,2495,11339603,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VE299,672465,110,Подольск2,2020-03-01T22:55:00,5021464155612,M-Mos00271074,5577,11339604,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VE300,672465,116,Подольск2,2020-03-01T22:55:00,5021464182212,M-Mos00271074,6297,11339605,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,TA247,672465,62,Подольск2,2020-03-01T22:55:00,5021463310487,M-Mos00271074,6897,11339486,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VA026,672465,80,Подольск2,2020-03-01T22:55:00,5021464147228,M-Mos00271074,7497,11339490,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VA076,672465,62,Подольск2,2020-03-01T22:55:00,5021464144029,M-Mos00271074,7497,11339493,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VA089,672465,62,Подольск2,2020-03-01T22:55:00,5021464140427,M-Mos00271074,9995,11339494,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VA090,672465,62,Подольск2,2020-03-01T22:55:00,5021464140502,M-Mos00271074,4497,11339495,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VA215,672465,68,Подольск2,2020-03-01T22:55:00,5021464128975,M-Mos00271074,4995,11339501,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VA382,672465,80,Подольск2,2020-03-01T22:55:00,5021464138066,M-Mos00271074,4497,11339503,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB285,672465,116,Подольск2,2020-03-01T22:55:00,5021462583288,M-Mos00271074,2793,11339506,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VB288,672465,128,Подольск2,2020-03-01T22:55:00,5021462586425,M-Mos00271074,2793,11339508,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VB288,672465,134,Подольск2,2020-03-01T22:55:00,5021462586432,M-Mos00271074,2793,11339508,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VB290,672465,92,Подольск2,2020-03-01T22:55:00,5021462586586,M-Mos00271074,2793,11339509,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VB343,672465,110,Подольск2,2020-03-01T22:55:00,5021462018155,M-Mos00271074,2997,11339513,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB343,672465,116,Подольск2,2020-03-01T22:55:00,5021462018162,M-Mos00271074,2997,11339513,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB343,672465,92,Подольск2,2020-03-01T22:55:00,5021462018124,M-Mos00271074,2997,11339513,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB375,672465,92,Подольск2,2020-03-01T22:55:00,5021464250676,M-Mos00271074,3495,11339519,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VB379,672465,110,Подольск2,2020-03-01T22:55:00,5021464293215,M-Mos00271074,3495,11339520,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VB407,672465,86,Подольск2,2020-03-01T22:55:00,5021465407369,M-Mos00271074,2997,11339522,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB407,672465,98,Подольск2,2020-03-01T22:55:00,5021465407383,M-Mos00271074,2997,11339522,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB442,672465,122,Подольск2,2020-03-01T22:55:00,5021462106418,M-Mos00271074,5398,11339526,2020-03-01T00:00:00,2020-03-01T23:03:38.753,2
,VB442,672465,128,Подольск2,2020-03-01T22:55:00,27084731446,M-Mos00271074,5398,11339526,2020-03-01T00:00:00,2020-03-01T23:03:38.753,2
,VB442,672465,134,Подольск2,2020-03-01T22:55:00,5021462107118,M-Mos00271074,5398,11339526,2020-03-01T00:00:00,2020-03-01T23:03:38.753,2
,VB503,672465,110,Подольск2,2020-03-01T22:55:00,5021462559917,M-Mos00271074,3495,11339529,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VB503,672465,80,Подольск2,2020-03-01T22:55:00,5021462559795,M-Mos00271074,3295,11339529,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VB516,672465,80,Подольск2,2020-03-01T22:55:00,5021462082866,M-Mos00271074,3795,11339533,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VB622,672465,134,Подольск2,2020-03-01T22:55:00,5021464087012,M-Mos00271074,6297,11339534,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB652,672465,110,Подольск2,2020-03-01T22:55:00,5021464086398,M-Mos00271074,7036,11339536,2020-03-01T00:00:00,2020-03-01T23:03:38.753,4
,VB653,672465,92,Подольск2,2020-03-01T22:55:00,5021464086541,M-Mos00271074,5697,11339537,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB709,672465,128,Подольск2,2020-03-01T22:55:00,707226615482,M-Mos00271074,5397,11339539,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VB755,672465,122,Подольск2,2020-03-01T22:55:00,5021464091880,M-Mos00271074,1995,11339541,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VB759,672465,104,Подольск2,2020-03-01T22:55:00,5021464095109,M-Mos00271074,2997,11339542,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC017,672465,110,Подольск2,2020-03-01T22:55:00,5021464153304,M-Mos00271074,5997,11339546,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC042,672465,98,Подольск2,2020-03-01T22:55:00,5021464157081,M-Mos00271074,8795,11339548,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC063,672465,134,Подольск2,2020-03-01T22:55:00,5021464159603,M-Mos00271074,2997,11339549,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC079,672465,86,Подольск2,2020-03-01T22:55:00,5021464159030,M-Mos00271074,3493,11339550,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VC087,672465,92,Подольск2,2020-03-01T22:55:00,5021464158323,M-Mos00271074,3493,11339551,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VC090,672465,122,Подольск2,2020-03-01T22:55:00,5021464157999,M-Mos00271074,3493,11339552,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VC130,672465,80,Подольск2,2020-03-01T22:55:00,5021464170134,M-Mos00271074,7995,11339555,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC167,672465,98,Подольск2,2020-03-01T22:55:00,5021464164492,M-Mos00271074,5997,11339559,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC194,672465,104,Подольск2,2020-03-01T22:55:00,5021464165550,M-Mos00271074,4995,11339561,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC248,672465,98,Подольск2,2020-03-01T22:55:00,5021464180744,M-Mos00271074,6198,11339565,2020-03-01T00:00:00,2020-03-01T23:03:38.753,2
,VC255,672465,98,Подольск2,2020-03-01T22:55:00,5021464181161,M-Mos00271074,5877,11339566,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC347,672465,86,Подольск2,2020-03-01T22:55:00,5021464173210,M-Mos00271074,3795,11339571,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VC495,672465,128,Подольск2,2020-03-01T22:55:00,5021462251934,M-Mos00271074,5097,11339575,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC495,672465,92,Подольск2,2020-03-01T22:55:00,5021462247005,M-Mos00271074,4797,11339575,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VC618,672465,98,Подольск2,2020-03-01T22:55:00,5021464014193,M-Mos00271074,6897,11339576,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD001,672465,128,Подольск2,2020-03-01T22:55:00,5021462390121,M-Mos00271074,5495,11339579,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VD008,672465,110,Подольск2,2020-03-01T22:55:00,5021462395720,M-Mos00271074,5495,11339580,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VD022,672465,116,Подольск2,2020-03-01T22:55:00,5021462428046,M-Mos00271074,5495,11339582,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VD072,672465,92,Подольск2,2020-03-01T22:55:00,5021462422945,M-Mos00271074,6597,11339585,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD447,672465,128,Подольск2,2020-03-01T22:55:00,5021462228042,M-Mos00271074,3913,11339587,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VD447,672465,98,Подольск2,2020-03-01T22:55:00,5021462224372,M-Mos00271074,3493,11339587,2020-03-01T00:00:00,2020-03-01T23:03:38.753,7
,VD465,672465,110,Подольск2,2020-03-01T22:55:00,5021462100638,M-Mos00271074,7197,11339588,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD465,672465,134,Подольск2,2020-03-01T22:55:00,9781845316020,M-Mos00271074,7797,11339588,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD467,672465,128,Подольск2,2020-03-01T22:55:00,5021464203726,M-Mos00271074,4077,11339589,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD467,672465,98,Подольск2,2020-03-01T22:55:00,5021464203139,M-Mos00271074,3777,11339589,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD476,672465,104,Подольск2,2020-03-01T22:55:00,5021464241650,M-Mos00271074,6597,11339590,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD483,672465,110,Подольск2,2020-03-01T22:55:00,5021465470790,M-Mos00271074,5877,11339594,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD483,672465,134,Подольск2,2020-03-01T22:55:00,5021465470837,M-Mos00271074,6297,11339594,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD483,672465,80,Подольск2,2020-03-01T22:55:00,5021465470400,M-Mos00271074,5277,11339594,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD484,672465,128,Подольск2,2020-03-01T22:55:00,5021465470332,M-Mos00271074,6297,11339595,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD623,672465,86,Подольск2,2020-03-01T22:55:00,5021464104948,M-Mos00271074,5997,11339597,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VD659,672465,68,Подольск2,2020-03-01T22:55:00,5021464112745,M-Mos00271074,5397,11339598,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VE130,672465,80,Подольск2,2020-03-01T22:55:00,5021465536915,M-Mos00271074,5097,11339601,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VE133,672465,134,Подольск2,2020-03-01T22:55:00,5021462089018,M-Mos00271074,1995,11339602,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VE133,672465,86,Подольск2,2020-03-01T22:55:00,5038728051722,M-Mos00271074,1995,11339602,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,TA248,672465,68,Подольск2,2020-03-01T22:55:00,5021463311019,M-Mos00271074,6897,11339487,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VA089,672465,56,Подольск2,2020-03-01T22:55:00,5021464140410,M-Mos00271074,9995,11339494,2020-03-01T00:00:00,2020-03-01T23:03:38.753,5
,VA090,672465,68,Подольск2,2020-03-01T22:55:00,5021464140519,M-Mos00271074,4497,11339495,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VA092,672465,68,Подольск2,2020-03-01T22:55:00,5021464147686,M-Mos00271074,6597,11339496,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
,VA099,672465,80,Подольск2,2020-03-01T22:55:00,5021464127183,M-Mos00271074,3897,11339497,2020-03-01T00:00:00,2020-03-01T23:03:38.753,3
